RingId,Name,Age,Type,Color,Status,ForSale
AUTO488,Bird488,10,Owl,Green,Sold,False
AUTO489,Bird489,16,Owl,Red,Sold,True
AUTO490,Bird490,9,Owl,White,In Aviary,False
AUTO491,Bird491,3,Finch,Red,Quarantine,True
AUTO492,Bird492,21,Finch,Yellow,In Aviary,False
AUTO493,Bird493,21,Eagle,Yellow,Quarantine,False
AUTO494,Bird494,12,Owl,Blue,Sold,True
AUTO495,Bird495,2,Eagle,Blue,In Aviary,True
AUTO496,Bird496,10,Finch,Blue,Sold,True
AUTO497,Bird497,3,Parrot,Black,Quarantine,True
AUTO498,Bird498,1,Cockatiel,Yellow,Sold,True
AUTO499,Bird499,21,Cockatiel,Blue,In Aviary,True
AUTO500,Bird500,6,Owl,Green,In Aviary,True
AUTO501,Bird501,6,Cockatiel,Green,Quarantine,True
AUTO502,Bird502,17,Finch,Red,Sold,True
AUTO503,Bird503,18,Finch,Black,Sold,False
AUTO504,Bird504,24,Cockatiel,Red,Quarantine,False
AUTO505,Bird505,3,Finch,White,Sold,False
AUTO506,Bird506,1,Finch,Black,In Aviary,False
AUTO507,Bird507,4,Eagle,Red,Quarantine,True
AUTO508,Bird508,20,Owl,Blue,Quarantine,True
AUTO509,Bird509,22,Owl,Blue,Quarantine,True
AUTO510,Bird510,17,Finch,White,Sold,True
AUTO511,Bird511,23,Finch,Yellow,In Aviary,False
AUTO512,Bird512,21,Cockatiel,Green,In Aviary,False
AUTO513,Bird513,22,Eagle,Black,Sold,False
AUTO514,Bird514,1,Owl,Yellow,Sold,False
AUTO515,Bird515,12,Eagle,White,Quarantine,True
AUTO516,Bird516,6,Parrot,White,In Aviary,False
AUTO517,Bird517,20,Cockatiel,Green,Quarantine,False
AUTO518,Bird518,9,Owl,Yellow,Sold,True
AUTO519,Bird519,15,Eagle,Yellow,Sold,True
AUTO520,Bird520,16,Eagle,Red,Sold,False
AUTO521,Bird521,7,Eagle,Red,Sold,True
AUTO522,Bird522,12,Cockatiel,Yellow,Quarantine,False
AUTO523,Bird523,20,Owl,Blue,Sold,False
AUTO524,Bird524,16,Cockatiel,Black,In Aviary,False
AUTO525,Bird525,7,Finch,Blue,In Aviary,True
AUTO526,Bird526,11,Cockatiel,Yellow,In Aviary,False
AUTO527,Bird527,23,Cockatiel,Blue,In Aviary,False
AUTO528,Bird528,4,Cockatiel,Black,In Aviary,False
AUTO529,Bird529,18,Cockatiel,Blue,Sold,True
AUTO530,Bird530,21,Cockatiel,White,Quarantine,True
AUTO531,Bird531,13,Cockatiel,Yellow,Quarantine,False
AUTO532,Bird532,2,Owl,Red,In Aviary,False
AUTO533,Bird533,15,Eagle,Green,Sold,False
AUTO534,Bird534,12,Owl,Blue,Sold,True
AUTO535,Bird535,2,Cockatiel,Black,In Aviary,False
AUTO536,Bird536,13,Cockatiel,Green,Sold,True
AUTO537,Bird537,12,Finch,Blue,Quarantine,False
AUTO538,Bird538,12,Eagle,Red,Quarantine,True
AUTO539,Bird539,12,Owl,Red,Quarantine,False
AUTO540,Bird540,18,Owl,White,In Aviary,False
AUTO541,Bird541,9,Finch,Blue,Quarantine,True
AUTO542,Bird542,9,Parrot,Red,In Aviary,False
AUTO543,Bird543,13,Eagle,Black,Quarantine,False
AUTO544,Bird544,20,Parrot,Green,In Aviary,True
AUTO545,Bird545,17,Cockatiel,Green,Sold,True
AUTO546,Bird546,4,Owl,Yellow,In Aviary,False
AUTO547,Bird547,16,Parrot,Yellow,Quarantine,False
AUTO548,Bird548,3,Eagle,Black,Quarantine,True
AUTO549,Bird549,17,Owl,Green,In Aviary,True
AUTO550,Bird550,11,Eagle,Yellow,In Aviary,False
AUTO551,Bird551,2,Parrot,Black,In Aviary,True
AUTO552,Bird552,20,Finch,White,Quarantine,False
AUTO553,Bird553,4,Finch,Red,Sold,False
AUTO554,Bird554,12,Cockatiel,Green,Quarantine,False
AUTO555,Bird555,8,Parrot,Green,In Aviary,False
AUTO556,Bird556,2,Cockatiel,Black,In Aviary,True
AUTO557,Bird557,24,Cockatiel,Green,In Aviary,True
AUTO558,Bird558,15,Owl,Green,Quarantine,True
AUTO559,Bird559,8,Eagle,Yellow,In Aviary,True
AUTO560,Bird560,18,Finch,Yellow,Quarantine,False
AUTO561,Bird561,7,Eagle,White,Sold,False
AUTO562,Bird562,21,Eagle,Red,Quarantine,True
AUTO563,Bird563,7,Cockatiel,Black,In Aviary,True
AUTO564,Bird564,11,Finch,Black,In Aviary,False
AUTO565,Bird565,12,Finch,Red,In Aviary,True
AUTO566,Bird566,21,Parrot,Yellow,Sold,False
AUTO567,Bird567,9,Parrot,White,Sold,True
AUTO568,Bird568,8,Finch,Black,In Aviary,True
AUTO569,Bird569,7,Finch,Blue,In Aviary,True
AUTO570,Bird570,11,Cockatiel,Black,In Aviary,False
AUTO571,Bird571,14,Eagle,Black,Quarantine,False
AUTO572,Bird572,16,Finch,Black,In Aviary,False
AUTO573,Bird573,18,Cockatiel,Blue,In Aviary,True
AUTO574,Bird574,22,Parrot,White,Sold,False
AUTO575,Bird575,24,Cockatiel,Green,Sold,True
AUTO576,Bird576,10,Owl,Green,Quarantine,True
AUTO577,Bird577,14,Parrot,Yellow,Quarantine,False
AUTO578,Bird578,5,Owl,Blue,Quarantine,False
AUTO579,Bird579,20,Eagle,Blue,In Aviary,False
AUTO580,Bird580,7,Eagle,Yellow,Sold,False
AUTO581,Bird581,19,Cockatiel,Blue,Quarantine,False
AUTO582,Bird582,6,Cockatiel,Blue,In Aviary,False
AUTO583,Bird583,11,Parrot,Black,In Aviary,False
AUTO584,Bird584,21,Cockatiel,White,Sold,True
AUTO585,Bird585,24,Cockatiel,Blue,Sold,False
AUTO586,Bird586,8,Cockatiel,Blue,Sold,True
AUTO587,Bird587,23,Cockatiel,Red,In Aviary,True
AUTO588,Bird588,2,Cockatiel,Green,Sold,False
AUTO589,Bird589,10,Owl,Red,In Aviary,False
AUTO590,Bird590,18,Owl,Blue,Quarantine,True
AUTO591,Bird591,13,Eagle,Green,Quarantine,False
AUTO592,Bird592,13,Parrot,Green,Sold,False
AUTO593,Bird593,18,Owl,Green,Quarantine,False
AUTO594,Bird594,15,Cockatiel,Blue,Sold,True
AUTO595,Bird595,6,Owl,Blue,In Aviary,False
AUTO596,Bird596,4,Finch,Blue,Quarantine,True
AUTO597,Bird597,14,Cockatiel,White,Sold,False
AUTO598,Bird598,1,Eagle,Yellow,In Aviary,False
AUTO599,Bird599,17,Eagle,Red,Sold,True
AUTO600,Bird600,19,Owl,Green,Quarantine,False
AUTO601,Bird601,12,Owl,Yellow,Sold,True
AUTO602,Bird602,12,Owl,White,In Aviary,True
AUTO603,Bird603,8,Finch,Green,In Aviary,False
AUTO604,Bird604,18,Eagle,White,In Aviary,True
AUTO605,Bird605,3,Parrot,Blue,Sold,True
AUTO606,Bird606,12,Parrot,Green,In Aviary,True
AUTO607,Bird607,1,Owl,Black,Quarantine,False
AUTO608,Bird608,23,Eagle,White,Quarantine,False
AUTO609,Bird609,11,Owl,Red,In Aviary,False
AUTO610,Bird610,12,Finch,Red,Quarantine,True
AUTO611,Bird611,21,Cockatiel,Blue,Quarantine,True
AUTO612,Bird612,1,Finch,Yellow,Quarantine,False
AUTO613,Bird613,16,Owl,Black,Quarantine,False
AUTO614,Bird614,14,Owl,Red,Sold,True
AUTO615,Bird615,17,Owl,White,Quarantine,False
AUTO616,Bird616,17,Finch,Green,Quarantine,True
AUTO617,Bird617,7,Finch,Yellow,Sold,False
AUTO618,Bird618,23,Finch,Blue,In Aviary,False
AUTO619,Bird619,9,Parrot,Black,Quarantine,True
AUTO620,Bird620,20,Parrot,Red,Quarantine,False
AUTO621,Bird621,21,Owl,Blue,Quarantine,False
AUTO622,Bird622,24,Owl,White,In Aviary,False
AUTO623,Bird623,3,Finch,White,Quarantine,False
AUTO624,Bird624,13,Eagle,Green,Sold,True
AUTO625,Bird625,6,Cockatiel,Blue,Quarantine,False
AUTO626,Bird626,10,Parrot,White,Sold,False
AUTO627,Bird627,7,Owl,Red,In Aviary,False
AUTO628,Bird628,23,Finch,Black,Sold,True
AUTO629,Bird629,22,Eagle,Green,Sold,True
AUTO630,Bird630,4,Owl,Yellow,Quarantine,True
AUTO631,Bird631,22,Finch,White,Sold,False
AUTO632,Bird632,11,Cockatiel,White,In Aviary,True
AUTO633,Bird633,18,Parrot,Blue,In Aviary,True
AUTO634,Bird634,18,Eagle,Blue,Sold,False
AUTO635,Bird635,1,Finch,Red,Sold,False
AUTO636,Bird636,18,Finch,Blue,In Aviary,True
AUTO637,Bird637,13,Parrot,Black,Sold,True
AUTO638,Bird638,16,Parrot,Green,Sold,True
AUTO639,Bird639,11,Parrot,Green,Quarantine,False
AUTO640,Bird640,17,Eagle,Black,Sold,False
AUTO641,Bird641,22,Eagle,Red,In Aviary,False
AUTO642,Bird642,22,Cockatiel,Green,Sold,True
AUTO643,Bird643,12,Owl,White,Sold,False
AUTO644,Bird644,20,Cockatiel,Green,Sold,True
AUTO645,Bird645,7,Eagle,Blue,Sold,False
AUTO646,Bird646,19,Eagle,Blue,In Aviary,False
AUTO647,Bird647,4,Eagle,Green,In Aviary,False
AUTO648,Bird648,6,Eagle,Black,Quarantine,False
AUTO649,Bird649,12,Cockatiel,White,In Aviary,False
AUTO650,Bird650,8,Parrot,White,In Aviary,False
AUTO651,Bird651,16,Owl,Black,Quarantine,True
AUTO652,Bird652,14,Owl,Blue,Sold,True
AUTO653,Bird653,3,Cockatiel,Yellow,Sold,False
AUTO654,Bird654,4,Cockatiel,Green,In Aviary,False
AUTO655,Bird655,16,Parrot,Black,Quarantine,True
AUTO656,Bird656,1,Parrot,Green,In Aviary,True
AUTO657,Bird657,16,Parrot,Green,Quarantine,True
AUTO658,Bird658,4,Owl,Green,In Aviary,False
AUTO659,Bird659,17,Eagle,Blue,In Aviary,False
AUTO660,Bird660,10,Owl,Black,In Aviary,False
AUTO661,Bird661,6,Finch,White,In Aviary,True
AUTO662,Bird662,14,Eagle,Black,Sold,True
AUTO663,Bird663,24,Cockatiel,Green,Sold,False
AUTO664,Bird664,5,Owl,Blue,In Aviary,True
AUTO665,Bird665,19,Eagle,Green,Sold,True
AUTO666,Bird666,16,Finch,Black,Quarantine,False
AUTO667,Bird667,10,Eagle,White,Quarantine,False
AUTO668,Bird668,16,Owl,Green,Sold,True
AUTO669,Bird669,22,Eagle,Black,Sold,False
AUTO670,Bird670,18,Parrot,Yellow,Quarantine,False
AUTO671,Bird671,4,Finch,Black,Sold,True
AUTO672,Bird672,6,Owl,Yellow,In Aviary,False
AUTO673,Bird673,4,Eagle,Red,Sold,True
AUTO674,Bird674,6,Parrot,Blue,Sold,True
AUTO675,Bird675,16,Eagle,Yellow,Quarantine,False
AUTO676,Bird676,1,Cockatiel,White,Sold,False
AUTO677,Bird677,6,Parrot,Blue,In Aviary,False
AUTO678,Bird678,21,Finch,Yellow,Sold,True
AUTO679,Bird679,21,Finch,Blue,In Aviary,False
AUTO680,Bird680,12,Parrot,Blue,Quarantine,True
AUTO681,Bird681,15,Cockatiel,Green,In Aviary,False
AUTO682,Bird682,21,Owl,Green,Sold,False
AUTO683,Bird683,7,Cockatiel,Black,In Aviary,False
AUTO684,Bird684,7,Eagle,Yellow,Sold,True
AUTO685,Bird685,8,Finch,Yellow,In Aviary,False
AUTO686,Bird686,23,Parrot,Red,Sold,True
AUTO687,Bird687,14,Finch,Green,In Aviary,True
AUTO688,Bird688,20,Owl,White,In Aviary,True
AUTO689,Bird689,24,Cockatiel,Green,Sold,True
AUTO690,Bird690,2,Finch,Blue,Sold,False
AUTO691,Bird691,13,Finch,Yellow,Quarantine,True
AUTO692,Bird692,12,Finch,Red,Quarantine,False
AUTO693,Bird693,24,Finch,White,In Aviary,True
AUTO694,Bird694,23,Owl,Blue,In Aviary,False
AUTO695,Bird695,13,Finch,Blue,Quarantine,False
AUTO696,Bird696,23,Parrot,Yellow,Quarantine,False
AUTO697,Bird697,5,Eagle,White,Quarantine,False
AUTO698,Bird698,6,Parrot,Black,Sold,False
AUTO699,Bird699,22,Owl,Yellow,Sold,True
AUTO700,Bird700,6,Parrot,Yellow,Sold,False
AUTO701,Bird701,16,Owl,Green,Sold,True
AUTO702,Bird702,11,Cockatiel,Green,Sold,True
AUTO703,Bird703,9,Parrot,Green,In Aviary,True
AUTO704,Bird704,22,Owl,Yellow,Sold,False
AUTO705,Bird705,11,Cockatiel,Green,Quarantine,False
AUTO706,Bird706,23,Eagle,Yellow,Sold,False
AUTO707,Bird707,20,Eagle,Red,In Aviary,True
AUTO708,Bird708,13,Eagle,Yellow,Quarantine,True
AUTO709,Bird709,1,Finch,Green,Sold,False
AUTO710,Bird710,11,Eagle,Yellow,Sold,False
AUTO711,Bird711,24,Finch,Blue,Quarantine,False
AUTO712,Bird712,17,Eagle,Red,Sold,False
AUTO713,Bird713,15,Owl,Yellow,Quarantine,True
AUTO714,Bird714,9,Owl,Blue,In Aviary,True
AUTO715,Bird715,9,Finch,Green,Sold,True
AUTO716,Bird716,4,Owl,White,Quarantine,False
AUTO717,Bird717,6,Finch,White,Sold,False
AUTO718,Bird718,16,Owl,White,Sold,True
AUTO719,Bird719,23,Owl,Blue,In Aviary,True
AUTO720,Bird720,13,Eagle,Black,Sold,True
AUTO721,Bird721,6,Finch,Green,In Aviary,True
AUTO722,Bird722,10,Parrot,Green,Sold,False
AUTO723,Bird723,23,Owl,Blue,Sold,True
AUTO724,Bird724,14,Eagle,Green,In Aviary,True
AUTO725,Bird725,18,Parrot,White,Quarantine,False
AUTO726,Bird726,2,Parrot,Red,Sold,True
AUTO727,Bird727,6,Owl,White,Quarantine,False
AUTO728,Bird728,4,Parrot,Blue,In Aviary,False
AUTO729,Bird729,1,Owl,Red,Sold,False
AUTO730,Bird730,18,Finch,Green,In Aviary,False
AUTO731,Bird731,6,Parrot,Yellow,Quarantine,False
AUTO732,Bird732,5,Parrot,Yellow,Quarantine,True
AUTO733,Bird733,2,Cockatiel,Black,Quarantine,True
AUTO734,Bird734,7,Eagle,Blue,Sold,True
AUTO735,Bird735,3,Finch,White,Quarantine,True
AUTO736,Bird736,14,Parrot,Yellow,In Aviary,True
AUTO737,Bird737,7,Owl,Yellow,Quarantine,True
AUTO738,Bird738,20,Eagle,Blue,Quarantine,True
AUTO739,Bird739,2,Eagle,Green,Quarantine,True
AUTO740,Bird740,14,Eagle,Blue,Quarantine,False
AUTO741,Bird741,14,Finch,Yellow,Quarantine,True
AUTO742,Bird742,1,Owl,Green,Sold,True
AUTO743,Bird743,15,Parrot,White,Sold,False
AUTO744,Bird744,23,Cockatiel,Green,In Aviary,False
AUTO745,Bird745,11,Owl,Yellow,Quarantine,False
AUTO746,Bird746,8,Parrot,Black,In Aviary,False
AUTO747,Bird747,7,Finch,Blue,Sold,False
AUTO748,Bird748,2,Finch,Red,In Aviary,False
AUTO749,Bird749,9,Finch,White,Quarantine,False
AUTO750,Bird750,19,Finch,Black,In Aviary,True
AUTO751,Bird751,11,Owl,Blue,Quarantine,True
AUTO752,Bird752,2,Cockatiel,Blue,Sold,False
AUTO753,Bird753,17,Finch,Green,Quarantine,True
AUTO754,Bird754,24,Cockatiel,Blue,Sold,True
AUTO755,Bird755,4,Cockatiel,Black,Sold,True
AUTO756,Bird756,9,Owl,Red,In Aviary,True
AUTO757,Bird757,2,Cockatiel,Yellow,Sold,True
AUTO758,Bird758,11,Cockatiel,Red,In Aviary,False
AUTO759,Bird759,9,Finch,Black,In Aviary,True
AUTO760,Bird760,11,Parrot,Yellow,In Aviary,False
AUTO761,Bird761,17,Owl,Blue,In Aviary,False
AUTO762,Bird762,3,Finch,Yellow,Quarantine,False
AUTO763,Bird763,7,Cockatiel,Red,Sold,True
AUTO764,Bird764,10,Owl,Green,Sold,True
AUTO765,Bird765,11,Parrot,White,Sold,False
AUTO766,Bird766,1,Cockatiel,Yellow,In Aviary,True
AUTO767,Bird767,3,Cockatiel,Blue,In Aviary,True
AUTO768,Bird768,7,Cockatiel,White,Sold,True
AUTO769,Bird769,22,Parrot,Yellow,Sold,True
AUTO770,Bird770,12,Eagle,Black,Quarantine,True
AUTO771,Bird771,9,Eagle,Blue,Sold,False
AUTO772,Bird772,24,Owl,Red,Quarantine,False
AUTO773,Bird773,11,Finch,Green,Sold,True
AUTO774,Bird774,18,Cockatiel,Blue,Quarantine,False
AUTO775,Bird775,10,Owl,Yellow,Sold,True
AUTO776,Bird776,17,Owl,Blue,Quarantine,False
AUTO777,Bird777,11,Eagle,Yellow,In Aviary,True
AUTO778,Bird778,23,Cockatiel,Blue,Quarantine,False
AUTO779,Bird779,21,Eagle,Black,Sold,True
AUTO780,Bird780,10,Owl,Black,Quarantine,False
AUTO781,Bird781,14,Owl,Blue,Sold,False
AUTO782,Bird782,20,Cockatiel,Red,Sold,False
AUTO783,Bird783,13,Owl,White,In Aviary,False
AUTO784,Bird784,21,Owl,White,In Aviary,False
AUTO785,Bird785,11,Owl,Green,Quarantine,True
AUTO786,Bird786,13,Cockatiel,White,In Aviary,False
AUTO787,Bird787,16,Parrot,Black,Quarantine,False
AUTO788,Bird788,6,Finch,Black,Sold,False
AUTO789,Bird789,19,Finch,Yellow,In Aviary,True
AUTO790,Bird790,12,Cockatiel,White,In Aviary,True
AUTO791,Bird791,17,Eagle,Blue,In Aviary,False
AUTO792,Bird792,8,Cockatiel,White,Quarantine,True
AUTO793,Bird793,13,Owl,White,Sold,False
AUTO794,Bird794,14,Finch,White,Sold,True
AUTO795,Bird795,18,Cockatiel,Blue,Sold,True
AUTO796,Bird796,13,Owl,Blue,In Aviary,True
AUTO797,Bird797,2,Owl,Blue,In Aviary,True
AUTO798,Bird798,22,Owl,Yellow,In Aviary,False
AUTO799,Bird799,13,Eagle,Black,Sold,False
AUTO800,Bird800,14,Parrot,Black,In Aviary,True
AUTO801,Bird801,9,Eagle,White,Sold,False
AUTO802,Bird802,4,Eagle,Black,Quarantine,True
AUTO803,Bird803,1,Cockatiel,Black,Sold,False
AUTO804,Bird804,1,Cockatiel,White,Quarantine,False
AUTO805,Bird805,2,Eagle,Black,Sold,False
AUTO806,Bird806,3,Parrot,Yellow,Sold,False
AUTO807,Bird807,19,Finch,Green,Sold,True
AUTO808,Bird808,16,Cockatiel,Black,In Aviary,False
AUTO809,Bird809,12,Eagle,Blue,Quarantine,False
AUTO810,Bird810,5,Finch,Blue,Sold,True
AUTO811,Bird811,1,Owl,Red,Quarantine,True
AUTO812,Bird812,18,Owl,Green,In Aviary,False
AUTO813,Bird813,3,Owl,Black,In Aviary,False
AUTO814,Bird814,19,Cockatiel,Red,Quarantine,True
AUTO815,Bird815,22,Cockatiel,Black,Quarantine,True
AUTO816,Bird816,22,Eagle,White,Sold,True
AUTO817,Bird817,11,Parrot,Red,Sold,True
AUTO818,Bird818,2,Eagle,Yellow,In Aviary,False
AUTO819,Bird819,19,Parrot,Red,Quarantine,False
AUTO820,Bird820,15,Finch,Blue,Quarantine,False
AUTO821,Bird821,10,Finch,Yellow,Quarantine,False
AUTO822,Bird822,6,Finch,Black,Quarantine,True
AUTO823,Bird823,17,Eagle,Yellow,Quarantine,False
AUTO824,Bird824,3,Finch,Blue,Sold,False
AUTO825,Bird825,13,Owl,Red,Sold,False
AUTO826,Bird826,13,Finch,Blue,In Aviary,True
AUTO827,Bird827,10,Finch,Black,Sold,True
AUTO828,Bird828,18,Eagle,White,Sold,True
AUTO829,Bird829,22,Eagle,Black,In Aviary,False
AUTO830,Bird830,8,Owl,Green,Quarantine,False
AUTO831,Bird831,21,Parrot,Red,In Aviary,True
AUTO832,Bird832,23,Parrot,White,Sold,False
AUTO833,Bird833,5,Finch,White,Sold,True
AUTO834,Bird834,16,Finch,Red,In Aviary,True
AUTO835,Bird835,3,Cockatiel,Blue,In Aviary,True
AUTO836,Bird836,18,Owl,Blue,Quarantine,False
AUTO837,Bird837,13,Cockatiel,Red,In Aviary,False
AUTO838,Bird838,18,Owl,Red,In Aviary,True
AUTO839,Bird839,22,Parrot,White,In Aviary,True
AUTO840,Bird840,18,Owl,Blue,In Aviary,False
AUTO841,Bird841,4,Eagle,Green,Sold,True
AUTO842,Bird842,4,Cockatiel,Yellow,Quarantine,False
AUTO843,Bird843,10,Finch,Blue,Sold,True
AUTO844,Bird844,21,Cockatiel,Red,Sold,True
AUTO845,Bird845,3,Parrot,Red,Quarantine,False
AUTO846,Bird846,15,Parrot,Blue,Quarantine,False
AUTO847,Bird847,13,Parrot,Green,Quarantine,False
AUTO848,Bird848,24,Finch,Yellow,In Aviary,False
AUTO849,Bird849,24,Cockatiel,Green,In Aviary,False
AUTO850,Bird850,6,Finch,Green,Sold,False
AUTO851,Bird851,20,Eagle,White,Quarantine,True
AUTO852,Bird852,22,Eagle,White,Quarantine,False
AUTO853,Bird853,6,Parrot,Red,Sold,False
AUTO854,Bird854,13,Cockatiel,White,In Aviary,False
AUTO855,Bird855,22,Cockatiel,White,Sold,True
AUTO856,Bird856,6,Cockatiel,White,Quarantine,True
AUTO857,Bird857,23,Cockatiel,Red,Quarantine,True
AUTO858,Bird858,18,Owl,Black,In Aviary,True
AUTO859,Bird859,15,Cockatiel,Green,Sold,False
AUTO860,Bird860,17,Parrot,Green,In Aviary,True
AUTO861,Bird861,4,Owl,Red,Sold,True
AUTO862,Bird862,17,Cockatiel,Black,Sold,False
AUTO863,Bird863,21,Owl,Red,In Aviary,False
AUTO864,Bird864,12,Eagle,Black,In Aviary,False
AUTO865,Bird865,11,Parrot,Green,In Aviary,True
AUTO866,Bird866,21,Finch,Black,Sold,True
AUTO867,Bird867,3,Cockatiel,Black,Sold,False
AUTO868,Bird868,7,Parrot,Black,In Aviary,False
AUTO869,Bird869,4,Parrot,Blue,Sold,False
AUTO870,Bird870,6,Finch,Red,In Aviary,False
AUTO871,Bird871,12,Owl,Green,In Aviary,True
AUTO872,Bird872,6,Parrot,Blue,Quarantine,False
AUTO873,Bird873,4,Eagle,Yellow,In Aviary,False
AUTO874,Bird874,16,Owl,Black,Sold,False
AUTO875,Bird875,10,Parrot,Blue,In Aviary,False
AUTO876,Bird876,12,Cockatiel,Yellow,Sold,False
AUTO877,Bird877,5,Finch,Red,In Aviary,False
AUTO878,Bird878,13,Cockatiel,Green,Sold,False
AUTO879,Bird879,3,Owl,Red,Sold,True
AUTO880,Bird880,17,Parrot,Green,In Aviary,False
AUTO881,Bird881,12,Eagle,Blue,Sold,True
AUTO882,Bird882,3,Finch,Black,In Aviary,True
AUTO883,Bird883,13,Cockatiel,Red,In Aviary,True
AUTO884,Bird884,8,Parrot,Red,In Aviary,False
AUTO885,Bird885,5,Parrot,White,In Aviary,True
AUTO886,Bird886,12,Cockatiel,Green,Sold,False
AUTO887,Bird887,3,Eagle,Black,Sold,True
AUTO888,Bird888,5,Cockatiel,Yellow,In Aviary,True
AUTO889,Bird889,3,Finch,Blue,Sold,False
AUTO890,Bird890,7,Parrot,White,Quarantine,False
AUTO891,Bird891,6,Finch,White,Quarantine,True
AUTO892,Bird892,4,Eagle,Red,In Aviary,False
AUTO893,Bird893,4,Eagle,Blue,Sold,False
AUTO894,Bird894,16,Parrot,Blue,Quarantine,False
AUTO895,Bird895,14,Finch,Blue,Sold,True
AUTO896,Bird896,6,Parrot,Yellow,Quarantine,False
AUTO897,Bird897,19,Finch,Yellow,Sold,False
AUTO898,Bird898,6,Parrot,Green,In Aviary,True
AUTO899,Bird899,3,Eagle,Blue,Quarantine,True
AUTO900,Bird900,11,Owl,Red,Sold,True
AUTO901,Bird901,11,Parrot,Blue,In Aviary,True
AUTO902,Bird902,14,Finch,Yellow,In Aviary,False
AUTO903,Bird903,5,Eagle,White,Sold,True
AUTO904,Bird904,11,Finch,White,Sold,False
AUTO905,Bird905,9,Eagle,Yellow,Quarantine,True
AUTO906,Bird906,22,Eagle,Red,Quarantine,True
AUTO907,Bird907,13,Parrot,Yellow,Sold,True
AUTO908,Bird908,3,Finch,Black,In Aviary,True
AUTO909,Bird909,9,Parrot,Red,Sold,False
AUTO910,Bird910,8,Finch,Yellow,Sold,True
AUTO911,Bird911,19,Parrot,Yellow,In Aviary,True
AUTO912,Bird912,7,Finch,Red,Quarantine,False
AUTO913,Bird913,15,Owl,Blue,In Aviary,False
AUTO914,Bird914,8,Owl,Yellow,In Aviary,True
AUTO915,Bird915,12,Parrot,Black,Sold,False
AUTO916,Bird916,17,Owl,White,In Aviary,True
AUTO917,Bird917,16,Owl,Black,In Aviary,True
AUTO918,Bird918,17,Owl,Yellow,Sold,False
AUTO919,Bird919,4,Finch,Black,In Aviary,False
AUTO920,Bird920,16,Finch,Red,Quarantine,False
AUTO921,Bird921,5,Cockatiel,White,Sold,True
AUTO922,Bird922,9,Parrot,Red,Quarantine,False
AUTO923,Bird923,12,Owl,White,In Aviary,True
AUTO924,Bird924,12,Finch,White,Sold,True
AUTO925,Bird925,3,Cockatiel,Blue,Sold,False
AUTO926,Bird926,8,Finch,Blue,In Aviary,False
AUTO927,Bird927,20,Cockatiel,Green,In Aviary,False
AUTO928,Bird928,7,Finch,Yellow,In Aviary,False
AUTO929,Bird929,9,Parrot,Green,Quarantine,False
AUTO930,Bird930,2,Cockatiel,Blue,Quarantine,False
AUTO931,Bird931,3,Parrot,Red,Quarantine,False
AUTO932,Bird932,4,Finch,Green,Quarantine,False
AUTO933,Bird933,14,Owl,White,In Aviary,False
AUTO934,Bird934,1,Finch,White,Quarantine,True
AUTO935,Bird935,7,Owl,Red,In Aviary,True
AUTO936,Bird936,7,Cockatiel,Yellow,Quarantine,False
AUTO937,Bird937,4,Owl,Yellow,In Aviary,False
AUTO938,Bird938,5,Cockatiel,Yellow,Quarantine,True
AUTO939,Bird939,9,Finch,Yellow,Quarantine,False
AUTO940,Bird940,8,Eagle,Green,In Aviary,False
AUTO941,Bird941,19,Finch,Blue,In Aviary,False
AUTO942,Bird942,15,Owl,Green,Quarantine,False
AUTO943,Bird943,22,Finch,Black,Sold,True
AUTO944,Bird944,22,Parrot,Red,Quarantine,True
AUTO945,Bird945,13,Finch,Black,Quarantine,True
AUTO946,Bird946,2,Finch,Red,Quarantine,False
AUTO947,Bird947,22,Eagle,Yellow,Quarantine,False
AUTO948,Bird948,23,Cockatiel,Green,In Aviary,False
AUTO949,Bird949,11,Finch,Yellow,In Aviary,False
AUTO950,Bird950,15,Parrot,Black,Quarantine,True
AUTO951,Bird951,18,Cockatiel,White,Sold,False
AUTO952,Bird952,1,Finch,Black,Sold,True
AUTO953,Bird953,1,Parrot,Red,Quarantine,False
AUTO954,Bird954,13,Cockatiel,Black,Quarantine,False
AUTO955,Bird955,7,Parrot,White,Sold,True
AUTO956,Bird956,9,Finch,Yellow,Quarantine,True
AUTO957,Bird957,18,Finch,Green,Quarantine,False
AUTO958,Bird958,3,Eagle,Black,In Aviary,False
AUTO959,Bird959,18,Eagle,Green,In Aviary,False
AUTO960,Bird960,3,Finch,Green,Sold,False
AUTO961,Bird961,10,Eagle,Blue,Quarantine,False
AUTO962,Bird962,1,Eagle,Black,Sold,False
AUTO963,Bird963,21,Finch,Yellow,Quarantine,False
AUTO964,Bird964,16,Cockatiel,Red,In Aviary,False
AUTO965,Bird965,1,Cockatiel,White,In Aviary,False
AUTO966,Bird966,9,Cockatiel,Red,Quarantine,False
AUTO967,Bird967,6,Eagle,Yellow,Quarantine,True
AUTO968,Bird968,2,Finch,Blue,In Aviary,True
AUTO969,Bird969,9,Finch,Green,Quarantine,False
AUTO970,Bird970,20,Finch,Black,Quarantine,False
AUTO971,Bird971,20,Eagle,Black,Sold,False
AUTO972,Bird972,11,Owl,Black,Quarantine,True
AUTO973,Bird973,15,Cockatiel,Blue,Quarantine,True
AUTO974,Bird974,20,Cockatiel,Blue,In Aviary,True
